Latency on Audio Test,time (μs)
summit_sealfs_write,79.819
summit_sealfs_write,79.818
summit_sealfs_write,79.816
summit_sealfs_write,79.796
summit_sealfs_write,79.793
summit_sealfs_write,79.79
summit_sealfs_write,79.786
summit_sealfs_write,79.766
summit_sealfs_write,79.761
summit_sealfs_write,79.761
summit_sealfs_write,79.759
summit_sealfs_write,79.754
summit_sealfs_write,79.751
summit_sealfs_write,79.741
summit_sealfs_write,79.739
summit_sealfs_write,79.735
summit_sealfs_write,79.734
summit_sealfs_write,79.729
summit_sealfs_write,79.719
summit_sealfs_write,79.719
summit_sealfs_write,79.717
summit_sealfs_write,79.708
summit_sealfs_write,79.706
summit_sealfs_write,79.703
summit_sealfs_write,79.699
summit_sealfs_write,79.699
summit_sealfs_write,79.696
summit_sealfs_write,79.685
summit_sealfs_write,79.684
summit_sealfs_write,79.683
summit_sealfs_write,79.68
summit_sealfs_write,79.675
summit_sealfs_write,79.67
summit_sealfs_write,79.67
summit_sealfs_write,79.661
summit_sealfs_write,79.659
summit_sealfs_write,79.644
summit_sealfs_write,79.642
summit_sealfs_write,79.637
summit_sealfs_write,79.62
summit_sealfs_write,79.617
summit_sealfs_write,79.614
summit_sealfs_write,79.613
summit_sealfs_write,79.606
summit_sealfs_write,79.599
summit_sealfs_write,79.597
summit_sealfs_write,79.597
summit_sealfs_write,79.596
summit_sealfs_write,79.595
summit_sealfs_write,79.594
summit_sealfs_write,79.594
summit_sealfs_write,79.591
summit_sealfs_write,79.589
summit_sealfs_write,79.588
summit_sealfs_write,79.588
summit_sealfs_write,79.585
summit_sealfs_write,79.571
summit_sealfs_write,79.568
summit_sealfs_write,79.568
summit_sealfs_write,79.544
summit_sealfs_write,79.541
summit_sealfs_write,79.54
summit_sealfs_write,79.533
summit_sealfs_write,79.532
summit_sealfs_write,79.529
summit_sealfs_write,79.525
summit_sealfs_write,79.525
summit_sealfs_write,79.525
summit_sealfs_write,79.523
summit_sealfs_write,79.508
summit_sealfs_write,79.504
summit_sealfs_write,79.501
summit_sealfs_write,79.5
summit_sealfs_write,79.492
summit_sealfs_write,79.47
summit_sealfs_write,79.469
summit_sealfs_write,79.469
summit_sealfs_write,79.467
summit_sealfs_write,79.464
summit_sealfs_write,79.452
summit_sealfs_write,79.452
summit_sealfs_write,79.451
summit_sealfs_write,79.45
summit_sealfs_write,79.446
summit_sealfs_write,79.444
summit_sealfs_write,79.443
summit_sealfs_write,79.436
summit_sealfs_write,79.431
summit_sealfs_write,79.427
summit_sealfs_write,79.425
summit_sealfs_write,79.422
summit_sealfs_write,79.419
summit_sealfs_write,79.419
summit_sealfs_write,79.417
summit_sealfs_write,79.414
summit_sealfs_write,79.406
summit_sealfs_write,79.404
summit_sealfs_write,79.397
summit_sealfs_write,79.397
summit_sealfs_write,79.389
summit_sealfs_write,79.386
summit_sealfs_write,79.383
summit_sealfs_write,79.377
summit_sealfs_write,79.366
summit_sealfs_write,79.361
summit_sealfs_write,79.357
summit_sealfs_write,79.352
summit_sealfs_write,79.35
summit_sealfs_write,79.35
summit_sealfs_write,79.349
summit_sealfs_write,79.342
summit_sealfs_write,79.34
summit_sealfs_write,79.335
summit_sealfs_write,79.331
summit_sealfs_write,79.323
summit_sealfs_write,79.309
summit_sealfs_write,79.3
summit_sealfs_write,79.296
summit_sealfs_write,79.285
summit_sealfs_write,79.281
summit_sealfs_write,79.272
summit_sealfs_write,79.264
summit_sealfs_write,79.264
summit_sealfs_write,79.259
summit_sealfs_write,79.257
summit_sealfs_write,79.255
summit_sealfs_write,79.253
summit_sealfs_write,79.252
summit_sealfs_write,79.224
summit_sealfs_write,79.22
summit_sealfs_write,79.218
summit_sealfs_write,79.213
summit_sealfs_write,79.211
summit_sealfs_write,79.21
summit_sealfs_write,79.209
summit_sealfs_write,79.208
summit_sealfs_write,79.206
summit_sealfs_write,79.205
summit_sealfs_write,79.201
summit_sealfs_write,79.198
summit_sealfs_write,79.182
summit_sealfs_write,79.182
summit_sealfs_write,79.173
summit_sealfs_write,79.165
summit_sealfs_write,79.159
summit_sealfs_write,79.156
summit_sealfs_write,79.154
summit_sealfs_write,79.152
summit_sealfs_write,79.134
summit_sealfs_write,79.128
summit_sealfs_write,79.122
summit_sealfs_write,79.12
summit_sealfs_write,79.106
summit_sealfs_write,79.105
summit_sealfs_write,79.103
summit_sealfs_write,79.096
summit_sealfs_write,79.094
summit_sealfs_write,79.081
summit_sealfs_write,79.08
summit_sealfs_write,79.072
summit_sealfs_write,79.071
summit_sealfs_write,79.07
summit_sealfs_write,79.068
summit_sealfs_write,79.065
summit_sealfs_write,79.063
summit_sealfs_write,79.062
summit_sealfs_write,79.058
summit_sealfs_write,79.056
summit_sealfs_write,79.047
summit_sealfs_write,79.045
summit_sealfs_write,79.045
summit_sealfs_write,79.04
summit_sealfs_write,79.015
summit_sealfs_write,79.013
summit_sealfs_write,79.002
summit_sealfs_write,78.991
summit_sealfs_write,78.985
summit_sealfs_write,78.985
summit_sealfs_write,78.978
summit_sealfs_write,78.972
summit_sealfs_write,78.968
summit_sealfs_write,78.961
summit_sealfs_write,78.959
summit_sealfs_write,78.954
summit_sealfs_write,78.942
summit_sealfs_write,78.94
summit_sealfs_write,78.938
summit_sealfs_write,78.937
summit_sealfs_write,78.935
summit_sealfs_write,78.933
summit_sealfs_write,78.926
summit_sealfs_write,78.913
summit_sealfs_write,78.905
summit_sealfs_write,78.903
summit_sealfs_write,78.902
summit_sealfs_write,78.899
summit_sealfs_write,78.895
summit_sealfs_write,78.893
summit_sealfs_write,78.89
summit_sealfs_write,78.888
summit_sealfs_write,78.888
summit_sealfs_write,78.886
summit_sealfs_write,78.883
summit_sealfs_write,78.88
summit_sealfs_write,78.879
summit_sealfs_write,78.874
summit_sealfs_write,78.867
summit_sealfs_write,78.864
summit_sealfs_write,78.864
summit_sealfs_write,78.861
summit_sealfs_write,78.861
summit_sealfs_write,78.857
summit_sealfs_write,78.854
summit_sealfs_write,78.853
summit_sealfs_write,78.843
summit_sealfs_write,78.838
summit_sealfs_write,78.837
summit_sealfs_write,78.829
summit_sealfs_write,78.825
summit_sealfs_write,78.824
summit_sealfs_write,78.821
summit_sealfs_write,78.816
summit_sealfs_write,78.814
summit_sealfs_write,78.812
summit_sealfs_write,78.809
summit_sealfs_write,78.804
summit_sealfs_write,78.801
summit_sealfs_write,78.801
summit_sealfs_write,78.793
summit_sealfs_write,78.792
summit_sealfs_write,78.788
summit_sealfs_write,78.786
summit_sealfs_write,78.784
summit_sealfs_write,78.781
summit_sealfs_write,78.781
summit_sealfs_write,78.775
summit_sealfs_write,78.77
summit_sealfs_write,78.768
summit_sealfs_write,78.761
summit_sealfs_write,78.761
summit_sealfs_write,78.759
summit_sealfs_write,78.758
summit_sealfs_write,78.752
summit_sealfs_write,78.745
summit_sealfs_write,78.736
summit_sealfs_write,78.736
summit_sealfs_write,78.726
summit_sealfs_write,78.725
summit_sealfs_write,78.714
summit_sealfs_write,78.712
summit_sealfs_write,78.712
summit_sealfs_write,78.703
summit_sealfs_write,78.701
summit_sealfs_write,78.693
summit_sealfs_write,78.692
summit_sealfs_write,78.691
summit_sealfs_write,78.689
summit_sealfs_write,78.686
summit_sealfs_write,78.685
summit_sealfs_write,78.68
summit_sealfs_write,78.673
summit_sealfs_write,78.673
summit_sealfs_write,78.669
summit_sealfs_write,78.663
summit_sealfs_write,78.658
summit_sealfs_write,78.657
summit_sealfs_write,78.656
summit_sealfs_write,78.65
summit_sealfs_write,78.648
summit_sealfs_write,78.648
summit_sealfs_write,78.646
summit_sealfs_write,78.642
summit_sealfs_write,78.64
summit_sealfs_write,78.639
summit_sealfs_write,78.637
summit_sealfs_write,78.636
summit_sealfs_write,78.631
summit_sealfs_write,78.631
summit_sealfs_write,78.627
summit_sealfs_write,78.625
summit_sealfs_write,78.613
summit_sealfs_write,78.606
summit_sealfs_write,78.606
summit_sealfs_write,78.599
summit_sealfs_write,78.598
summit_sealfs_write,78.598
summit_sealfs_write,78.587
summit_sealfs_write,78.578
summit_sealfs_write,78.573
summit_sealfs_write,78.565
summit_sealfs_write,78.559
summit_sealfs_write,78.555
summit_sealfs_write,78.554
summit_sealfs_write,78.549
summit_sealfs_write,78.543
summit_sealfs_write,78.537
summit_sealfs_write,78.533
summit_sealfs_write,78.528
summit_sealfs_write,78.527
summit_sealfs_write,78.524
summit_sealfs_write,78.519
summit_sealfs_write,78.519
summit_sealfs_write,78.507
summit_sealfs_write,78.507
summit_sealfs_write,78.507
summit_sealfs_write,78.504
summit_sealfs_write,78.495
summit_sealfs_write,78.495
summit_sealfs_write,78.478
summit_sealfs_write,78.473
summit_sealfs_write,78.47
summit_sealfs_write,78.466
summit_sealfs_write,78.465
summit_sealfs_write,78.462
summit_sealfs_write,78.46
summit_sealfs_write,78.458
summit_sealfs_write,78.454
summit_sealfs_write,78.453
summit_sealfs_write,78.445
summit_sealfs_write,78.443
summit_sealfs_write,78.441
summit_sealfs_write,78.44
summit_sealfs_write,78.434
summit_sealfs_write,78.43
summit_sealfs_write,78.43
summit_sealfs_write,78.427
summit_sealfs_write,78.426
summit_sealfs_write,78.423
summit_sealfs_write,78.413
summit_sealfs_write,78.408
summit_sealfs_write,78.408
summit_sealfs_write,78.403
summit_sealfs_write,78.403
summit_sealfs_write,78.403
summit_sealfs_write,78.382
summit_sealfs_write,78.38
summit_sealfs_write,78.38
summit_sealfs_write,78.379
summit_sealfs_write,78.377
summit_sealfs_write,78.37
summit_sealfs_write,78.367
summit_sealfs_write,78.361
summit_sealfs_write,78.36
summit_sealfs_write,78.359
summit_sealfs_write,78.358
summit_sealfs_write,78.356
summit_sealfs_write,78.355
summit_sealfs_write,78.355
summit_sealfs_write,78.349
summit_sealfs_write,78.347
summit_sealfs_write,78.344
summit_sealfs_write,78.337
summit_sealfs_write,78.333
summit_sealfs_write,78.327
summit_sealfs_write,78.327
summit_sealfs_write,78.326
summit_sealfs_write,78.326
summit_sealfs_write,78.325
summit_sealfs_write,78.324
summit_sealfs_write,78.322
summit_sealfs_write,78.318
summit_sealfs_write,78.317
summit_sealfs_write,78.314
summit_sealfs_write,78.311
summit_sealfs_write,78.298
summit_sealfs_write,78.298
summit_sealfs_write,78.295
summit_sealfs_write,78.292
summit_sealfs_write,78.287
summit_sealfs_write,78.286
summit_sealfs_write,78.279
summit_sealfs_write,78.273
summit_sealfs_write,78.267
summit_sealfs_write,78.267
summit_sealfs_write,78.267
summit_sealfs_write,78.265
summit_sealfs_write,78.263
summit_sealfs_write,78.253
summit_sealfs_write,78.251
summit_sealfs_write,78.248
summit_sealfs_write,78.245
summit_sealfs_write,78.245
summit_sealfs_write,78.242
summit_sealfs_write,78.241
summit_sealfs_write,78.234
summit_sealfs_write,78.234
summit_sealfs_write,78.232
summit_sealfs_write,78.229
summit_sealfs_write,78.226
summit_sealfs_write,78.226
summit_sealfs_write,78.221
summit_sealfs_write,78.219
summit_sealfs_write,78.215
summit_sealfs_write,78.209
summit_sealfs_write,78.204
summit_sealfs_write,78.204
summit_sealfs_write,78.204
summit_sealfs_write,78.203
summit_sealfs_write,78.19
summit_sealfs_write,78.18
summit_sealfs_write,78.179
summit_sealfs_write,78.179
summit_sealfs_write,78.175
summit_sealfs_write,78.169
summit_sealfs_write,78.158
summit_sealfs_write,78.154
summit_sealfs_write,78.144
summit_sealfs_write,78.144
summit_sealfs_write,78.134
summit_sealfs_write,78.13
summit_sealfs_write,78.128
summit_sealfs_write,78.127
summit_sealfs_write,78.123
summit_sealfs_write,78.122
summit_sealfs_write,78.12
summit_sealfs_write,78.119
summit_sealfs_write,78.118
summit_sealfs_write,78.11
summit_sealfs_write,78.107
summit_sealfs_write,78.106
summit_sealfs_write,78.106
summit_sealfs_write,78.106
summit_sealfs_write,78.105
summit_sealfs_write,78.104
summit_sealfs_write,78.103
summit_sealfs_write,78.096
summit_sealfs_write,78.094
summit_sealfs_write,78.09
summit_sealfs_write,78.086
summit_sealfs_write,78.086
summit_sealfs_write,78.085
summit_sealfs_write,78.084
summit_sealfs_write,78.081
summit_sealfs_write,78.079
summit_sealfs_write,78.077
summit_sealfs_write,78.074
summit_sealfs_write,78.064
summit_sealfs_write,78.061
summit_sealfs_write,78.056
summit_sealfs_write,78.051
summit_sealfs_write,78.047
summit_sealfs_write,78.036
summit_sealfs_write,78.035
summit_sealfs_write,78.031
summit_sealfs_write,78.029
summit_sealfs_write,78.027
summit_sealfs_write,78.022
summit_sealfs_write,78.02
summit_sealfs_write,78.02
summit_sealfs_write,78.016
summit_sealfs_write,78.004
summit_sealfs_write,78.002
summit_sealfs_write,77.999
summit_sealfs_write,77.998
summit_sealfs_write,77.996
summit_sealfs_write,77.989
summit_sealfs_write,77.988
summit_sealfs_write,77.988
summit_sealfs_write,77.986
summit_sealfs_write,77.983
summit_sealfs_write,77.982
summit_sealfs_write,77.981
summit_sealfs_write,77.981
summit_sealfs_write,77.979
summit_sealfs_write,77.978
summit_sealfs_write,77.978
summit_sealfs_write,77.975
summit_sealfs_write,77.964
summit_sealfs_write,77.963
summit_sealfs_write,77.963
summit_sealfs_write,77.953
summit_sealfs_write,77.95
summit_sealfs_write,77.939
summit_sealfs_write,77.933
summit_sealfs_write,77.933
summit_sealfs_write,77.93
summit_sealfs_write,77.927
summit_sealfs_write,77.927
summit_sealfs_write,77.925
summit_sealfs_write,77.922
summit_sealfs_write,77.921
summit_sealfs_write,77.915
summit_sealfs_write,77.915
summit_sealfs_write,77.914
summit_sealfs_write,77.911
summit_sealfs_write,77.911
summit_sealfs_write,77.911
summit_sealfs_write,77.909
summit_sealfs_write,77.906
summit_sealfs_write,77.903
summit_sealfs_write,77.9
summit_sealfs_write,77.886
summit_sealfs_write,77.885
summit_sealfs_write,77.883
summit_sealfs_write,77.882
summit_sealfs_write,77.877
summit_sealfs_write,77.872
summit_sealfs_write,77.871
summit_sealfs_write,77.868
summit_sealfs_write,77.868
summit_sealfs_write,77.867
summit_sealfs_write,77.865
summit_sealfs_write,77.862
summit_sealfs_write,77.861
summit_sealfs_write,77.858
summit_sealfs_write,77.858
summit_sealfs_write,77.857
summit_sealfs_write,77.856
summit_sealfs_write,77.856
summit_sealfs_write,77.855
summit_sealfs_write,77.853
summit_sealfs_write,77.851
summit_sealfs_write,77.844
summit_sealfs_write,77.84
summit_sealfs_write,77.839
summit_sealfs_write,77.839
summit_sealfs_write,77.827
summit_sealfs_write,77.827
summit_sealfs_write,77.822
summit_sealfs_write,77.82
summit_sealfs_write,77.818
summit_sealfs_write,77.798
summit_sealfs_write,77.798
summit_sealfs_write,77.796
summit_sealfs_write,77.796
summit_sealfs_write,77.792
summit_sealfs_write,77.791
summit_sealfs_write,77.788
summit_sealfs_write,77.788
summit_sealfs_write,77.777
summit_sealfs_write,77.776
summit_sealfs_write,77.775
summit_sealfs_write,77.772
summit_sealfs_write,77.77
summit_sealfs_write,77.765
summit_sealfs_write,77.765
summit_sealfs_write,77.763
summit_sealfs_write,77.762
summit_sealfs_write,77.761
summit_sealfs_write,77.761
summit_sealfs_write,77.757
summit_sealfs_write,77.752
summit_sealfs_write,77.752
summit_sealfs_write,77.75
summit_sealfs_write,77.749
summit_sealfs_write,77.747
summit_sealfs_write,77.747
summit_sealfs_write,77.726
summit_sealfs_write,77.724
summit_sealfs_write,77.716
summit_sealfs_write,77.715
summit_sealfs_write,77.715
summit_sealfs_write,77.713
summit_sealfs_write,77.712
summit_sealfs_write,77.704
summit_sealfs_write,77.704
summit_sealfs_write,77.701
summit_sealfs_write,77.701
summit_sealfs_write,77.699
summit_sealfs_write,77.692
summit_sealfs_write,77.692
summit_sealfs_write,77.687
summit_sealfs_write,77.681
summit_sealfs_write,77.679
summit_sealfs_write,77.672
summit_sealfs_write,77.667
summit_sealfs_write,77.666
summit_sealfs_write,77.658
summit_sealfs_write,77.644
summit_sealfs_write,77.644
summit_sealfs_write,77.637
summit_sealfs_write,77.636
summit_sealfs_write,77.636
summit_sealfs_write,77.629
summit_sealfs_write,77.625
summit_sealfs_write,77.624
summit_sealfs_write,77.622
summit_sealfs_write,77.616
summit_sealfs_write,77.614
summit_sealfs_write,77.613
summit_sealfs_write,77.611
summit_sealfs_write,77.611
summit_sealfs_write,77.61
summit_sealfs_write,77.609
summit_sealfs_write,77.607
summit_sealfs_write,77.607
summit_sealfs_write,77.602
summit_sealfs_write,77.602
summit_sealfs_write,77.599
summit_sealfs_write,77.594
summit_sealfs_write,77.591
summit_sealfs_write,77.59
summit_sealfs_write,77.588
summit_sealfs_write,77.585
summit_sealfs_write,77.584
summit_sealfs_write,77.58
summit_sealfs_write,77.577
summit_sealfs_write,77.575
summit_sealfs_write,77.57
summit_sealfs_write,77.56
summit_sealfs_write,77.558
summit_sealfs_write,77.555
summit_sealfs_write,77.551
summit_sealfs_write,77.55
summit_sealfs_write,77.55
summit_sealfs_write,77.547
summit_sealfs_write,77.546
summit_sealfs_write,77.532
summit_sealfs_write,77.531
summit_sealfs_write,77.527
summit_sealfs_write,77.526
summit_sealfs_write,77.526
summit_sealfs_write,77.526
summit_sealfs_write,77.523
summit_sealfs_write,77.518
summit_sealfs_write,77.517
summit_sealfs_write,77.514
summit_sealfs_write,77.511
summit_sealfs_write,77.509
summit_sealfs_write,77.508
summit_sealfs_write,77.507
summit_sealfs_write,77.504
summit_sealfs_write,77.503
summit_sealfs_write,77.502
summit_sealfs_write,77.501
summit_sealfs_write,77.501
summit_sealfs_write,77.5
summit_sealfs_write,77.5
summit_sealfs_write,77.499
summit_sealfs_write,77.499
summit_sealfs_write,77.496
summit_sealfs_write,77.491
summit_sealfs_write,77.488
summit_sealfs_write,77.486
summit_sealfs_write,77.486
summit_sealfs_write,77.48
summit_sealfs_write,77.48
summit_sealfs_write,77.477
summit_sealfs_write,77.474
summit_sealfs_write,77.473
summit_sealfs_write,77.472
summit_sealfs_write,77.469
summit_sealfs_write,77.465
summit_sealfs_write,77.465
summit_sealfs_write,77.465
summit_sealfs_write,77.463
summit_sealfs_write,77.461
summit_sealfs_write,77.461
summit_sealfs_write,77.459
summit_sealfs_write,77.457
summit_sealfs_write,77.455
summit_sealfs_write,77.449
summit_sealfs_write,77.446
summit_sealfs_write,77.443
summit_sealfs_write,77.443
summit_sealfs_write,77.443
summit_sealfs_write,77.441
summit_sealfs_write,77.435
summit_sealfs_write,77.432
summit_sealfs_write,77.432
summit_sealfs_write,77.43
summit_sealfs_write,77.428
summit_sealfs_write,77.427
summit_sealfs_write,77.425
summit_sealfs_write,77.424
summit_sealfs_write,77.423
summit_sealfs_write,77.422
summit_sealfs_write,77.421
summit_sealfs_write,77.416
summit_sealfs_write,77.415
summit_sealfs_write,77.412
