 ------------------------------------------
 14) python3-313577 =>  <...>-313765 
 ------------------------------------------

 14)   7.660 us    |  ext4_file_write_iter();
  0) + 18.793 us   |  ext4_file_write_iter();
  4)   8.601 us    |  ext4_file_write_iter();
 ------------------------------------------
 10)  rosout-2109   =>  <...>-314036 
 ------------------------------------------

 10)   7.845 us    |  ext4_file_write_iter();
  8)   6.526 us    |  ext4_file_write_iter();
  4)   5.683 us    |  ext4_file_write_iter();
 10)   5.822 us    |  ext4_file_write_iter();
  8)   5.518 us    |  ext4_file_write_iter();
  4)   5.863 us    |  ext4_file_write_iter();
 10)   5.883 us    |  ext4_file_write_iter();
  8)   5.371 us    |  ext4_file_write_iter();
  4)   4.670 us    |  ext4_file_write_iter();
 10)   4.748 us    |  ext4_file_write_iter();
  8)   2.198 us    |  ext4_file_write_iter();
  4)   4.579 us    |  ext4_file_write_iter();
 10)   4.866 us    |  ext4_file_write_iter();
  8)   2.247 us    |  ext4_file_write_iter();
  0) + 20.143 us   |  ext4_file_write_iter();
  4)   6.152 us    |  ext4_file_write_iter();
 ------------------------------------------
 15)  <...>-314012  =>  <...>-314036 
 ------------------------------------------

 15)   6.946 us    |  ext4_file_write_iter();
  8) + 12.610 us   |  ext4_file_write_iter();
  4) + 13.764 us   |  ext4_file_write_iter();
 15)   6.075 us    |  ext4_file_write_iter();
  8)   5.438 us    |  ext4_file_write_iter();
  0) + 22.658 us   |  ext4_file_write_iter();
  0) + 16.292 us   |  ext4_file_write_iter();
  0) + 17.731 us   |  ext4_file_write_iter();
  0) + 18.003 us   |  ext4_file_write_iter();
  0) + 17.578 us   |  ext4_file_write_iter();
  0) + 17.940 us   |  ext4_file_write_iter();
  6)   8.796 us    |  ext4_file_write_iter();
  0) + 15.655 us   |  ext4_file_write_iter();
  0) + 17.616 us   |  ext4_file_write_iter();
  0) + 17.765 us   |  ext4_file_write_iter();
  0) + 18.860 us   |  ext4_file_write_iter();
  0) + 18.112 us   |  ext4_file_write_iter();
  0) + 16.256 us   |  ext4_file_write_iter();
  0) + 19.205 us   |  ext4_file_write_iter();
  8)   8.869 us    |  ext4_file_write_iter();
  0) + 15.307 us   |  ext4_file_write_iter();
  0) + 18.870 us   |  ext4_file_write_iter();
  0) + 18.604 us   |  ext4_file_write_iter();
  0) + 17.585 us   |  ext4_file_write_iter();
  0) + 14.580 us   |  ext4_file_write_iter();
  0) + 18.953 us   |  ext4_file_write_iter();
  0) + 15.394 us   |  ext4_file_write_iter();
 ------------------------------------------
  0) python3-313577 =>  rosmast-2919 
 ------------------------------------------

  0) + 12.404 us   |  ext4_file_write_iter();
 ------------------------------------------
 15)  <...>-314036  =>  <...>-314060 
 ------------------------------------------

 15)   8.690 us    |  ext4_file_write_iter();
  8) + 10.112 us   |  ext4_file_write_iter();
  0)   6.272 us    |  ext4_file_write_iter();
 15)   6.134 us    |  ext4_file_write_iter();
  8)   6.342 us    |  ext4_file_write_iter();
  0)   6.424 us    |  ext4_file_write_iter();
 15) + 14.215 us   |  ext4_file_write_iter();
  8)   5.980 us    |  ext4_file_write_iter();
  0)   5.073 us    |  ext4_file_write_iter();
 15)   4.752 us    |  ext4_file_write_iter();
  8) + 11.940 us   |  ext4_file_write_iter();
  0)   5.069 us    |  ext4_file_write_iter();
 ------------------------------------------
  0)  rosmast-2919  => python3-313577
 ------------------------------------------

  0) + 17.148 us   |  ext4_file_write_iter();
 15)   4.972 us    |  ext4_file_write_iter();
  8)   5.244 us    |  ext4_file_write_iter();
 ------------------------------------------
  0) python3-313577 =>  rosmast-2919 
 ------------------------------------------

  0)   7.525 us    |  ext4_file_write_iter();
 ------------------------------------------
 10)  <...>-314036  =>  <...>-314060 
 ------------------------------------------

 10)   6.683 us    |  ext4_file_write_iter();
  8)   5.509 us    |  ext4_file_write_iter();
 ------------------------------------------
 14) python3-313577 =>  rosmon-2629  
 ------------------------------------------

 14) + 20.046 us   |  ext4_file_write_iter();
  0)   6.091 us    |  ext4_file_write_iter();
 10)   5.879 us    |  ext4_file_write_iter();
  8)   6.053 us    |  ext4_file_write_iter();
  0)   6.053 us    |  ext4_file_write_iter();
 10)   6.033 us    |  ext4_file_write_iter();
  8)   6.029 us    |  ext4_file_write_iter();
  0)   6.047 us    |  ext4_file_write_iter();
 10)   5.113 us    |  ext4_file_write_iter();
  8) + 11.640 us   |  ext4_file_write_iter();
 ------------------------------------------
  0)  rosmast-2919  => python3-313577
 ------------------------------------------

  0) + 14.513 us   |  ext4_file_write_iter();
  0) + 19.807 us   |  ext4_file_write_iter();
  0) + 14.973 us   |  ext4_file_write_iter();
  0) + 19.088 us   |  ext4_file_write_iter();
  0) + 14.833 us   |  ext4_file_write_iter();
  0) + 21.313 us   |  ext4_file_write_iter();
  6)   9.079 us    |  ext4_file_write_iter();
  0) + 15.518 us   |  ext4_file_write_iter();
  0) + 18.035 us   |  ext4_file_write_iter();
  0) + 15.778 us   |  ext4_file_write_iter();
  0) + 24.658 us   |  ext4_file_write_iter();
  0) + 16.773 us   |  ext4_file_write_iter();
  0) + 17.453 us   |  ext4_file_write_iter();
  8)   9.417 us    |  ext4_file_write_iter();
  0) + 17.661 us   |  ext4_file_write_iter();
  0) + 18.713 us   |  ext4_file_write_iter();
  0) + 18.279 us   |  ext4_file_write_iter();
  0) + 18.829 us   |  ext4_file_write_iter();
  0) + 17.728 us   |  ext4_file_write_iter();
  0) + 17.796 us   |  ext4_file_write_iter();
  0) + 17.510 us   |  ext4_file_write_iter();
  0) + 18.754 us   |  ext4_file_write_iter();
 ------------------------------------------
  0) python3-313577 =>  rosmast-2919 
 ------------------------------------------

  0)   8.451 us    |  ext4_file_write_iter();
 ------------------------------------------
 15)  <...>-314060  =>  <...>-314084 
 ------------------------------------------

 15)   6.817 us    |  ext4_file_write_iter();
  8)   7.271 us    |  ext4_file_write_iter();
  0)   6.354 us    |  ext4_file_write_iter();
 15)   6.149 us    |  ext4_file_write_iter();
  8)   6.057 us    |  ext4_file_write_iter();
 ------------------------------------------
  0)  rosmast-2919  => python3-313577
 ------------------------------------------

  0) + 17.445 us   |  ext4_file_write_iter();
 ------------------------------------------
  0) python3-313577 =>  rosmast-2919 
 ------------------------------------------

  0)   9.140 us    |  ext4_file_write_iter();
 15)   6.373 us    |  ext4_file_write_iter();
  8)   5.502 us    |  ext4_file_write_iter();
  0)   4.589 us    |  ext4_file_write_iter();
 15)   4.949 us    |  ext4_file_write_iter();
  8) + 10.470 us   |  ext4_file_write_iter();
  0)   4.488 us    |  ext4_file_write_iter();
  8)   5.202 us    |  ext4_file_write_iter();
 15)   5.739 us    |  ext4_file_write_iter();
 14) + 20.108 us   |  ext4_file_write_iter();
  0)   6.354 us    |  ext4_file_write_iter();
 15)   6.615 us    |  ext4_file_write_iter();
  8)   5.651 us    |  ext4_file_write_iter();
  0)   6.377 us    |  ext4_file_write_iter();
 15)   6.104 us    |  ext4_file_write_iter();
  8)   5.461 us    |  ext4_file_write_iter();
 ------------------------------------------
  0)  rosmast-2919  => python3-313577
 ------------------------------------------

  0) + 17.173 us   |  ext4_file_write_iter();
  0) + 17.418 us   |  ext4_file_write_iter();
  0) + 17.612 us   |  ext4_file_write_iter();
  0) + 17.337 us   |  ext4_file_write_iter();
  0) + 18.112 us   |  ext4_file_write_iter();
  6) + 21.466 us   |  ext4_file_write_iter();
  0) + 12.920 us   |  ext4_file_write_iter();
  0) + 18.246 us   |  ext4_file_write_iter();
  0) + 13.535 us   |  ext4_file_write_iter();
  0) + 19.809 us   |  ext4_file_write_iter();
  0) + 16.450 us   |  ext4_file_write_iter();
  0) + 21.749 us   |  ext4_file_write_iter();
  8)   8.868 us    |  ext4_file_write_iter();
  0) + 14.428 us   |  ext4_file_write_iter();
 ------------------------------------------
 14)  rosmon-2629   => python3-313577
 ------------------------------------------

 14) + 30.556 us   |  ext4_file_write_iter();
 14) + 15.866 us   |  ext4_file_write_iter();
 14) + 19.050 us   |  ext4_file_write_iter();
 14) + 17.787 us   |  ext4_file_write_iter();
 14) + 18.941 us   |  ext4_file_write_iter();
 ------------------------------------------
  9)  rosout-2109   =>  rosmast-3079 
 ------------------------------------------

  9)   8.102 us    |  ext4_file_write_iter();
 ------------------------------------------
  2)  <...>-313938  =>  <...>-313892 
 ------------------------------------------

  2) + 10.819 us   |  ext4_file_write_iter();
  8)   6.938 us    |  ext4_file_write_iter();
  9)   5.102 us    |  ext4_file_write_iter();
  2)   5.141 us    |  ext4_file_write_iter();
  8)   5.358 us    |  ext4_file_write_iter();
  9)   5.428 us    |  ext4_file_write_iter();
  2)   5.893 us    |  ext4_file_write_iter();
  8)   5.995 us    |  ext4_file_write_iter();
  9)   5.215 us    |  ext4_file_write_iter();
  2)   5.103 us    |  ext4_file_write_iter();
  8)   5.221 us    |  ext4_file_write_iter();
  9)   5.111 us    |  ext4_file_write_iter();
  2)   5.880 us    |  ext4_file_write_iter();
  8) + 13.370 us   |  ext4_file_write_iter();
  9)   6.080 us    |  ext4_file_write_iter();
  2)   5.198 us    |  ext4_file_write_iter();
  8)   5.681 us    |  ext4_file_write_iter();
  9)   5.197 us    |  ext4_file_write_iter();
  2)   4.866 us    |  ext4_file_write_iter();
  8)   4.452 us    |  ext4_file_write_iter();
 14) + 16.679 us   |  ext4_file_write_iter();
  9)   6.003 us    |  ext4_file_write_iter();
  2)   5.834 us    |  ext4_file_write_iter();
  8)   5.012 us    |  ext4_file_write_iter();
 11) + 19.289 us   |  ext4_file_write_iter();
  9)   5.255 us    |  ext4_file_write_iter();
  2)   5.143 us    |  ext4_file_write_iter();
  8)   4.106 us    |  ext4_file_write_iter();
  9)   5.445 us    |  ext4_file_write_iter();
  8)   4.568 us    |  ext4_file_write_iter();
  2)   5.725 us    |  ext4_file_write_iter();
  9)   5.266 us    |  ext4_file_write_iter();
  2)   4.829 us    |  ext4_file_write_iter();
  8)   3.613 us    |  ext4_file_write_iter();
  9)   5.132 us    |  ext4_file_write_iter();
  8)   4.720 us    |  ext4_file_write_iter();
  2)   5.791 us    |  ext4_file_write_iter();
  9)   5.931 us    |  ext4_file_write_iter();
  2)   4.825 us    |  ext4_file_write_iter();
  8)   3.409 us    |  ext4_file_write_iter();
  9)   5.220 us    |  ext4_file_write_iter();
  8)   2.484 us    |  ext4_file_write_iter();
  2)   4.728 us    |  ext4_file_write_iter();
  9)   6.036 us    |  ext4_file_write_iter();
  2)   5.829 us    |  ext4_file_write_iter();
  8)   4.064 us    |  ext4_file_write_iter();
  9)   5.222 us    |  ext4_file_write_iter();
  2)   5.027 us    |  ext4_file_write_iter();
  8)   4.098 us    |  ext4_file_write_iter();
  9) + 17.751 us   |  ext4_file_write_iter();
  2)   5.484 us    |  ext4_file_write_iter();
  8) + 10.292 us   |  ext4_file_write_iter();
  9)   5.142 us    |  ext4_file_write_iter();
  2)   4.746 us    |  ext4_file_write_iter();
  8)   2.740 us    |  ext4_file_write_iter();
  9)   5.274 us    |  ext4_file_write_iter();
  2)   4.749 us    |  ext4_file_write_iter();
  8)   1.996 us    |  ext4_file_write_iter();
  9)   6.662 us    |  ext4_file_write_iter();
  2)   5.648 us    |  ext4_file_write_iter();
  8)   6.310 us    |  ext4_file_write_iter();
 14) + 18.615 us   |  ext4_file_write_iter();
 14) + 14.915 us   |  ext4_file_write_iter();
 ------------------------------------------
  0) python3-313577 =>  rosmast-2919 
 ------------------------------------------

  0) + 10.326 us   |  ext4_file_write_iter();
 ------------------------------------------
 14) python3-313577 =>  <...>-314108 
 ------------------------------------------

 14)   7.986 us    |  ext4_file_write_iter();
  8)   6.743 us    |  ext4_file_write_iter();
 ------------------------------------------
  0)  rosmast-2919  => python3-313577
 ------------------------------------------

  0) + 16.337 us   |  ext4_file_write_iter();
 ------------------------------------------
  0) python3-313577 =>  rosmast-2919 
 ------------------------------------------

  0)   6.235 us    |  ext4_file_write_iter();
 14)   7.034 us    |  ext4_file_write_iter();
  8)   6.144 us    |  ext4_file_write_iter();
  0)   6.448 us    |  ext4_file_write_iter();
 14)   5.700 us    |  ext4_file_write_iter();
  8)   6.264 us    |  ext4_file_write_iter();
  0)   5.091 us    |  ext4_file_write_iter();
 14) + 13.832 us   |  ext4_file_write_iter();
  8)   5.060 us    |  ext4_file_write_iter();
  0)   5.138 us    |  ext4_file_write_iter();
 14)   6.751 us    |  ext4_file_write_iter();
  8) + 12.597 us   |  ext4_file_write_iter();
  0)   7.180 us    |  ext4_file_write_iter();
 14)   5.804 us    |  ext4_file_write_iter();
  8)   6.666 us    |  ext4_file_write_iter();
  0)   6.769 us    |  ext4_file_write_iter();
 14)   6.019 us    |  ext4_file_write_iter();
  8)   5.481 us    |  ext4_file_write_iter();
 ------------------------------------------
  0)  rosmast-2919  => python3-313577
 ------------------------------------------

  0) + 16.207 us   |  ext4_file_write_iter();
  0) + 18.117 us   |  ext4_file_write_iter();
  0) + 16.844 us   |  ext4_file_write_iter();
  0) + 17.429 us   |  ext4_file_write_iter();
  0) + 18.196 us   |  ext4_file_write_iter();
  6) + 10.980 us   |  ext4_file_write_iter();
  0) + 16.286 us   |  ext4_file_write_iter();
  0) + 15.706 us   |  ext4_file_write_iter();
  0) + 18.299 us   |  ext4_file_write_iter();
  0) + 18.918 us   |  ext4_file_write_iter();
  0) + 17.953 us   |  ext4_file_write_iter();
 ------------------------------------------
 10)  <...>-314060  =>  rosout-2109  
 ------------------------------------------

 10) + 10.862 us   |  ext4_file_write_iter();
  0) + 16.490 us   |  ext4_file_write_iter();
  0) + 20.614 us   |  ext4_file_write_iter();
  0) + 17.449 us   |  ext4_file_write_iter();
  0) + 18.033 us   |  ext4_file_write_iter();
  0) + 15.961 us   |  ext4_file_write_iter();
  0) + 21.788 us   |  ext4_file_write_iter();
  0) + 16.320 us   |  ext4_file_write_iter();
  0) + 19.908 us   |  ext4_file_write_iter();
  0) + 15.842 us   |  ext4_file_write_iter();
 ------------------------------------------
 14)  <...>-314108  => python3-313577
 ------------------------------------------

 14) + 23.168 us   |  ext4_file_write_iter();
 14) + 15.297 us   |  ext4_file_write_iter();
 ------------------------------------------
  0) python3-313577 =>  rosmast-2919 
 ------------------------------------------

  0)   9.653 us    |  ext4_file_write_iter();
  1)   8.297 us    |  ext4_file_write_iter();
 10)   6.856 us    |  ext4_file_write_iter();
  0)   6.236 us    |  ext4_file_write_iter();
  1)   7.281 us    |  ext4_file_write_iter();
 10)   6.588 us    |  ext4_file_write_iter();
  0)   6.800 us    |  ext4_file_write_iter();
  1)   6.089 us    |  ext4_file_write_iter();
 10) + 14.054 us   |  ext4_file_write_iter();
  0)   5.985 us    |  ext4_file_write_iter();
  1)   5.684 us    |  ext4_file_write_iter();
 10)   3.661 us    |  ext4_file_write_iter();
  0)   5.241 us    |  ext4_file_write_iter();
  1)   5.004 us    |  ext4_file_write_iter();
 10)   2.477 us    |  ext4_file_write_iter();
  0)   8.703 us    |  ext4_file_write_iter();
  1)   5.979 us    |  ext4_file_write_iter();
 10)   6.242 us    |  ext4_file_write_iter();
  0)   6.704 us    |  ext4_file_write_iter();
  1)   5.815 us    |  ext4_file_write_iter();
 10)   5.345 us    |  ext4_file_write_iter();
 14) + 18.605 us   |  ext4_file_write_iter();
 14) + 20.377 us   |  ext4_file_write_iter();
 14) + 19.500 us   |  ext4_file_write_iter();
 14) + 14.404 us   |  ext4_file_write_iter();
 14) + 29.789 us   |  ext4_file_write_iter();
  6)   7.361 us    |  ext4_file_write_iter();
 14) + 16.730 us   |  ext4_file_write_iter();
 14) + 20.418 us   |  ext4_file_write_iter();
 ------------------------------------------
  0)  rosmast-2919  => python3-313577
 ------------------------------------------

  0) + 19.566 us   |  ext4_file_write_iter();
  0) + 17.229 us   |  ext4_file_write_iter();
  0) + 16.843 us   |  ext4_file_write_iter();
 10)   7.817 us    |  ext4_file_write_iter();
  0) + 18.088 us   |  ext4_file_write_iter();
  0) + 17.274 us   |  ext4_file_write_iter();
  0) + 17.794 us   |  ext4_file_write_iter();
  0) + 17.975 us   |  ext4_file_write_iter();
  0) + 16.308 us   |  ext4_file_write_iter();
  0) + 16.875 us   |  ext4_file_write_iter();
  0) + 19.288 us   |  ext4_file_write_iter();
  0) + 17.735 us   |  ext4_file_write_iter();
 10)   8.061 us    |  ext4_file_write_iter();
  0) + 16.290 us   |  ext4_file_write_iter();
  0) + 16.489 us   |  ext4_file_write_iter();
  0) + 19.599 us   |  ext4_file_write_iter();
 ------------------------------------------
  0) python3-313577 =>  rosmast-2919 
 ------------------------------------------

  0)   7.764 us    |  ext4_file_write_iter();
 ------------------------------------------
 13)  rosmon-2629   =>  <...>-314176 
 ------------------------------------------

 13)   7.955 us    |  ext4_file_write_iter();
 10) + 14.899 us   |  ext4_file_write_iter();
  0)   5.699 us    |  ext4_file_write_iter();
 13)   5.828 us    |  ext4_file_write_iter();
 10)   5.933 us    |  ext4_file_write_iter();
  0)   5.558 us    |  ext4_file_write_iter();
 13)   7.076 us    |  ext4_file_write_iter();
 10)   5.845 us    |  ext4_file_write_iter();
  0)   4.685 us    |  ext4_file_write_iter();
 13)   4.569 us    |  ext4_file_write_iter();
 10)   5.163 us    |  ext4_file_write_iter();
  0)   5.555 us    |  ext4_file_write_iter();
